TargetName	HUGOSymbol	TargetGroup	AnalyteType	CodeClass	ProbePool	MinCount	MaxCount	MedianCount	GeomeanCount	NumberOfProbesIncluded	NumberOfProbesTotal	GeneID
GMNC	GMNC	All Targets	RNA	Endogenous	01	1	218	15	13.97063676	1	1	647309
ANKS1B	ANKS1B	All Targets	RNA	Endogenous	01	1	644	78	71.00200021	1	1	56899
TUFM	TUFM	All Targets	RNA	Endogenous	01	1	426	38.5	38.08379793	1	1	7284
SEBOX	SEBOX	All Targets	RNA	Endogenous	01	1	117	10	9.953501086	1	1	645832
MAGEB4	MAGEB4	All Targets	RNA	Endogenous	01	1	287	18	16.80389604	1	1	4115
OR5C1	OR5C1	All Targets	RNA	Endogenous	01	1	357	22.5	20.94324081	1	1	392391
SSH3	SSH3	All Targets	RNA	Endogenous	01	1	229	16.5	15.05298608	1	1	54961
ZNF394	ZNF394	All Targets	RNA	Endogenous	01	1	318	23.5	21.20540454	1	1	84124
SLC29A4	SLC29A4	All Targets	RNA	Endogenous	01	1	304	31	26.73467094	1	1	222962
ZNF716	ZNF716	All Targets	RNA	Endogenous	01	1	291	18	16.24516447	1	1	441234
RCAN1	RCAN1	All Targets	RNA	Endogenous	01	1	366	38.5	35.05377616	1	1	1827
ATG7	ATG7	All Targets	RNA	Endogenous	01	1	357	27	27.48081981	1	1	10533
PIP5K1B	PIP5K1B	All Targets	RNA	Endogenous	01	1	298	25	21.68875073	1	1	8395
GOSR2	GOSR2	All Targets	RNA	Endogenous	01	1	215	22	20.38561521	1	1	9570
C1GALT1C1	C1GALT1C1	All Targets	RNA	Endogenous	01	1	287	25	23.28573334	1	1	29071
BCAS2	BCAS2	All Targets	RNA	Endogenous	01	1	386	37	35.39973905	1	1	10286
BATF2	BATF2	All Targets	RNA	Endogenous	01	1	264	17.5	16.46990543	1	1	116071
OR5AU1	OR5AU1	All Targets	RNA	Endogenous	01	1	310	22	18.04054698	1	1	390445
HOXD8	HOXD8	All Targets	RNA	Endogenous	01	1	297	22.5	19.70049417	1	1	3234
CEP55	CEP55	All Targets	RNA	Endogenous	01	1	342	25	23.07329706	1	1	55165
FANCM	FANCM	All Targets	RNA	Endogenous	01	1	114	11	9.99136386	1	1	57697
SMIM10	SMIM10	All Targets	RNA	Endogenous	01	1	324	23	21.73186038	1	1	644538
CEP57L1	CEP57L1	All Targets	RNA	Endogenous	01	1	310	27	25.76628373	1	1	285753
SPATC1L	SPATC1L	All Targets	RNA	Endogenous	01	1	227	22	19.76679378	1	1	84221
COG5	COG5	All Targets	RNA	Endogenous	01	1	281	28	27.60021443	1	1	10466
DUOX1	DUOX1	All Targets	RNA	Endogenous	01	1	390	28.5	23.86826919	1	1	53905
MAST3	MAST3	All Targets	RNA	Endogenous	01	1	398	53	47.51937095	1	1	23031
DGAT2	DGAT2	All Targets	RNA	Endogenous	01	1	151	14	13.32879761	1	1	84649
COX5B	COX5B	All Targets	RNA	Endogenous	01	4	505	82	76.78316455	1	1	1329
CCNJ	CCNJ	All Targets	RNA	Endogenous	01	1	335	22.5	21.15468107	1	1	54619
CASTOR2	CASTOR2	All Targets	RNA	Endogenous	01	1	239	27	25.65274212	1	1	729438
MYH9	MYH9	All Targets	RNA	Endogenous	01	2	538	54	48.89625567	1	1	4627
TRA2A	TRA2A	All Targets	RNA	Endogenous	01	1	379	41	39.28410476	1	1	29896
CKMT1A	"CKMT1A,CKMT1B"	All Targets	RNA	Endogenous	01	1	285	39	33.86016911	1	1	548596
VEPH1	VEPH1	All Targets	RNA	Endogenous	01	1	362	20.5	19.42438852	1	1	79674
KRT25	KRT25	All Targets	RNA	Endogenous	01	1	284	20	17.9462595	1	1	147183
CRYBG2	CRYBG2	All Targets	RNA	Endogenous	01	1	282	19	18.10310622	1	1	55057
GAD2	GAD2	All Targets	RNA	Endogenous	01	1	369	27.5	27.73926936	1	1	2572
TBCD	TBCD	All Targets	RNA	Endogenous	01	1	278	28	25.73039512	1	1	6904
NANOS1	NANOS1	All Targets	RNA	Endogenous	01	1	306	19	18.35004771	1	1	340719
EMILIN1	EMILIN1	All Targets	RNA	Endogenous	01	1	334	26	23.77220657	1	1	11117
PKD1L2	PKD1L2	All Targets	RNA	Endogenous	01	1	339	23	20.57143585	1	1	114780
H2AC1	H2AC1	All Targets	RNA	Endogenous	01	1	313	23.5	21.5546862	1	1	221613
ARL16	ARL16	All Targets	RNA	Endogenous	01	1	311	27.5	28.4634456	1	1	339231
PPM1F	PPM1F	All Targets	RNA	Endogenous	01	1	279	21	20.91531181	1	1	9647
GEMIN7	GEMIN7	All Targets	RNA	Endogenous	01	1	269	22.5	21.75442348	1	1	79760
BEX1	BEX1	All Targets	RNA	Endogenous	01	3	785	87.5	77.50465926	1	1	55859
C11orf94	C11orf94	All Targets	RNA	Endogenous	01	1	264	17.5	16.06052982	1	1	143678
SGSM3	SGSM3	All Targets	RNA	Endogenous	01	1	302	30.5	27.93642132	1	1	27352
ADIPOR1	ADIPOR1	All Targets	RNA	Endogenous	01	1	344	31	28.24713768	1	1	51094
C5orf22	C5orf22	All Targets	RNA	Endogenous	01	1	317	28	25.56462162	1	1	55322
PARG	PARG	All Targets	RNA	Endogenous	01	1	287	25	23.04274855	1	1	8505
SURF4	SURF4	All Targets	RNA	Endogenous	01	1	264	29	27.37834297	1	1	6836
ALDH3B1	ALDH3B1	All Targets	RNA	Endogenous	01	1	238	17	15.90239526	1	1	221
TBC1D7	"TBC1D7-LOC100130357,TBC1D7"	All Targets	RNA	Endogenous	01	1	271	23	22.69643785	1	1	51256
FAM240C	FAM240C	All Targets	RNA	Endogenous	01	1	136	14	12.53879525	1	1	285095
C7orf26	C7orf26	All Targets	RNA	Endogenous	01	1	94	9	9.226223503	1	1	79034
RPS27	RPS27	All Targets	RNA	Endogenous	01	5	994	83	91.36889301	1	1	6232
MORF4L2	MORF4L2	All Targets	RNA	Endogenous	01	1	560	67.5	67.86039405	1	1	9643
CD68	CD68	All Targets	RNA	Endogenous	01	1	318	26	25.36434146	1	1	968
C1D	C1D	All Targets	RNA	Endogenous	01	1	195	24	23.82532153	1	1	10438
LHCGR	LHCGR	All Targets	RNA	Endogenous	01	1	285	21	18.61264419	1	1	3973
RNF123	RNF123	All Targets	RNA	Endogenous	01	1	299	26.5	22.8495476	1	1	63891
LRP1	LRP1	All Targets	RNA	Endogenous	01	1	294	43	43.88074981	1	1	4035
C2orf91	C2orf91	All Targets	RNA	Endogenous	01	1	310	20	17.67563725	1	1	400950
LRRC38	LRRC38	All Targets	RNA	Endogenous	01	1	296	20.5	19.12708754	1	1	126755
PPM1E	PPM1E	All Targets	RNA	Endogenous	01	1	569	36.5	33.44251694	1	1	22843
ANTXR2	ANTXR2	All Targets	RNA	Endogenous	01	1	334	21.5	18.88810427	1	1	118429
HBS1L	HBS1L	All Targets	RNA	Endogenous	01	1	279	31.5	27.98222413	1	1	10767
CUL1	CUL1	All Targets	RNA	Endogenous	01	1	335	38	38.28402243	1	1	8454
PIGY	"PIGY,PYURF"	All Targets	RNA	Endogenous	01	1	214	21.5	21.05983204	1	1	84992
LCMT2	LCMT2	All Targets	RNA	Endogenous	01	1	121	14.5	12.99075298	1	1	9836
SNTA1	SNTA1	All Targets	RNA	Endogenous	01	1	274	27.5	26.76807586	1	1	6640
CAV3	CAV3	All Targets	RNA	Endogenous	01	1	259	20	18.3966017	1	1	859
CARS1	CARS1	All Targets	RNA	Endogenous	01	1	177	20.5	21.12435091	1	1	833
AP1AR	AP1AR	All Targets	RNA	Endogenous	01	1	253	23.5	22.13878904	1	1	55435
GFRA2	GFRA2	All Targets	RNA	Endogenous	01	1	143	18	17.26364464	1	1	2675
SOX14	SOX14	All Targets	RNA	Endogenous	01	1	204	15.5	14.73326792	1	1	8403
PRR30	PRR30	All Targets	RNA	Endogenous	01	1	262	16	16.35933691	1	1	339779
RAB6B	RAB6B	All Targets	RNA	Endogenous	01	1	890	81	72.37507445	1	1	51560
FAM3B	FAM3B	All Targets	RNA	Endogenous	01	1	316	18	17.25701195	1	1	54097
DHPS	DHPS	All Targets	RNA	Endogenous	01	1	289	32	31.46644051	1	1	1725
GMPPB	GMPPB	All Targets	RNA	Endogenous	01	1	354	26	24.63931751	1	1	29925
NYNRIN	NYNRIN	All Targets	RNA	Endogenous	01	1	480	29.5	25.55783664	1	1	57523
TEX51	TEX51	All Targets	RNA	Endogenous	01	1	118	12	10.32132555	1	1	101929926
PAK3	PAK3	All Targets	RNA	Endogenous	01	1	304	42.5	38.85607309	1	1	5063
ADCK1	ADCK1	All Targets	RNA	Endogenous	01	1	279	18	17.78421632	1	1	57143
FASTK	FASTK	All Targets	RNA	Endogenous	01	1	267	23.5	23.72509793	1	1	10922
ATN1	ATN1	All Targets	RNA	Endogenous	01	2	303	38	39.91267327	1	1	1822
GIMAP6	GIMAP6	All Targets	RNA	Endogenous	01	1	303	18	16.99569731	1	1	474344
DCAF12L2	DCAF12L2	All Targets	RNA	Endogenous	01	1	419	26	24.69295215	1	1	340578
MAMDC4	MAMDC4	All Targets	RNA	Endogenous	01	1	211	18	15.00044533	1	1	158056
JOSD2	JOSD2	All Targets	RNA	Endogenous	01	1	315	42.5	36.17596773	1	1	126119
ROR1	ROR1	All Targets	RNA	Endogenous	01	1	312	19	17.64759107	1	1	4919
NEUROG2	NEUROG2	All Targets	RNA	Endogenous	01	1	355	26.5	24.48179448	1	1	63973
MEI4	MEI4	All Targets	RNA	Endogenous	01	1	157	13	12.23567402	1	1	101928601
CACNG8	CACNG8	All Targets	RNA	Endogenous	01	1	256	32	24.53908204	1	1	59283
OSR1	OSR1	All Targets	RNA	Endogenous	01	1	142	12	11.8610324	1	1	130497
OFCC1	OFCC1	All Targets	RNA	Endogenous	01	1	309	20	19.6488696	1	1	266553
PM20D1	PM20D1	All Targets	RNA	Endogenous	01	1	343	21	19.9906935	1	1	148811
CABP2	CABP2	All Targets	RNA	Endogenous	01	1	306	20	18.174334	1	1	51475
ACTL6B	ACTL6B	All Targets	RNA	Endogenous	01	1	262	27	23.39963702	1	1	51412
CYS1	CYS1	All Targets	RNA	Endogenous	01	1	284	27	24.43966536	1	1	192668
RHPN1	RHPN1	All Targets	RNA	Endogenous	01	1	202	23	20.11591852	1	1	114822
IFNAR2	IFNAR2	All Targets	RNA	Endogenous	01	1	376	30.5	29.12544032	1	1	3455
ACTR1A	ACTR1A	All Targets	RNA	Endogenous	01	1	266	30	31.80154215	1	1	10121
FBXL14	FBXL14	All Targets	RNA	Endogenous	01	1	316	23.5	23.11066161	1	1	144699
RIPOR2	RIPOR2	All Targets	RNA	Endogenous	01	1	195	21	20.46121574	1	1	9750
ZNF608	ZNF608	All Targets	RNA	Endogenous	01	1	114	16	14.51930081	1	1	57507
IKZF1	IKZF1	All Targets	RNA	Endogenous	01	1	284	18	16.0630054	1	1	10320
GALNT7	GALNT7	All Targets	RNA	Endogenous	01	1	342	22	20.56472187	1	1	51809
RCOR1	RCOR1	All Targets	RNA	Endogenous	01	1	335	27.5	23.76125408	1	1	23186
KIAA1841	KIAA1841	All Targets	RNA	Endogenous	01	1	324	25.5	26.37858137	1	1	84542
AZIN2	AZIN2	All Targets	RNA	Endogenous	01	1	283	26.5	23.84195408	1	1	113451
KLC4	KLC4	All Targets	RNA	Endogenous	01	1	252	19	17.98418015	1	1	89953
CRY2	CRY2	All Targets	RNA	Endogenous	01	1	335	37	36.13691215	1	1	1408
PREX1	PREX1	All Targets	RNA	Endogenous	01	1	371	29	30.10410911	1	1	57580
FN1	FN1	All Targets	RNA	Endogenous	01	1	337	22	20.82052326	1	1	2335
SPIN1	SPIN1	All Targets	RNA	Endogenous	01	3	499	48.5	46.5475984	1	1	10927
CLUL1	CLUL1	All Targets	RNA	Endogenous	01	1	437	26	23.04254755	1	1	27098
CD300E	CD300E	All Targets	RNA	Endogenous	01	1	149	13	11.71199309	1	1	342510
C1orf198	C1orf198	All Targets	RNA	Endogenous	01	1	366	29	29.52478543	1	1	84886
WDR13	WDR13	All Targets	RNA	Endogenous	01	1	315	31.5	27.56559447	1	1	64743
SHANK2	SHANK2	All Targets	RNA	Endogenous	01	1	268	31	27.40504982	1	1	22941
SYNC	SYNC	All Targets	RNA	Endogenous	01	1	290	18.5	18.16098675	1	1	81493
MUC17	MUC17	All Targets	RNA	Endogenous	01	1	303	21.5	19.02537213	1	1	140453
CDH10	CDH10	All Targets	RNA	Endogenous	01	1	258	23	22.60757658	1	1	1008
GLMN	GLMN	All Targets	RNA	Endogenous	01	1	273	23	21.34045645	1	1	11146
FNDC7	FNDC7	All Targets	RNA	Endogenous	01	1	288	21	18.71030655	1	1	163479
ANTXRL	ANTXRL	All Targets	RNA	Endogenous	01	1	102	9	8.49832205	1	1	195977
SPATS2L	SPATS2L	All Targets	RNA	Endogenous	01	1	280	24	25.03253841	1	1	26010
RBBP4	RBBP4	All Targets	RNA	Endogenous	01	1	197	30	28.07661739	1	1	5928
CYP3A4	CYP3A4	All Targets	RNA	Endogenous	01	1	369	23	20.06634253	1	1	1576
TMEM256	TMEM256	All Targets	RNA	Endogenous	01	1	202	21	19.70854336	1	1	254863
PLA2G12A	PLA2G12A	All Targets	RNA	Endogenous	01	1	283	26	25.05516045	1	1	81579
FAM90A26	"FAM90A1,FAM90A26"	All Targets	RNA	Endogenous	01	1	150	14	12.09264825	1	1	100287045
SOX5	SOX5	All Targets	RNA	Endogenous	01	1	317	24.5	22.35773662	1	1	6660
SYMPK	SYMPK	All Targets	RNA	Endogenous	01	1	293	33.5	30.60904275	1	1	8189
GRAMD1A	GRAMD1A	All Targets	RNA	Endogenous	01	1	278	24.5	24.27447093	1	1	57655
RBP3	RBP3	All Targets	RNA	Endogenous	01	1	126	10	9.551299907	1	1	5949
TEPSIN	TEPSIN	All Targets	RNA	Endogenous	01	1	246	22	21.1902768	1	1	146705
APOBEC3F	APOBEC3F	All Targets	RNA	Endogenous	01	1	120	13.5	12.95353013	1	1	200316
OR5T3	OR5T3	All Targets	RNA	Endogenous	01	1	350	22	19.69403885	1	1	390154
COL26A1	COL26A1	All Targets	RNA	Endogenous	01	1	260	19	17.3185529	1	1	136227
FAM217A	FAM217A	All Targets	RNA	Endogenous	01	1	293	19	17.48796971	1	1	222826
BMI1	"COMMD3-BMI1,BMI1"	All Targets	RNA	Endogenous	01	1	313	30.5	30.14359371	1	1	648
OR10K2	OR10K2	All Targets	RNA	Endogenous	01	1	294	20	17.42946469	1	1	391107
IL27RA	IL27RA	All Targets	RNA	Endogenous	01	1	295	23	20.92643512	1	1	9466
NXPE1	NXPE1	All Targets	RNA	Endogenous	01	1	215	17	16.96517493	1	1	120400
WDR54	WDR54	All Targets	RNA	Endogenous	01	1	262	22	19.45898171	1	1	84058
MAD2L2	MAD2L2	All Targets	RNA	Endogenous	01	1	257	20	19.88587227	1	1	10459
RACGAP1	RACGAP1	All Targets	RNA	Endogenous	01	1	289	23	20.45599624	1	1	29127
EFHD2	EFHD2	All Targets	RNA	Endogenous	01	2	670	47	46.61081252	1	1	79180
TEDDM1	TEDDM1	All Targets	RNA	Endogenous	01	1	378	24	21.36630755	1	1	127670
BRME1	BRME1	All Targets	RNA	Endogenous	01	1	160	16	15.19901072	1	1	79173
FHIP2A	FHIP2A	All Targets	RNA	Endogenous	01	1	169	18	17.5439294	1	1	57700
GHSR	GHSR	All Targets	RNA	Endogenous	01	1	89	10	9.041688422	1	1	2693
ACO1	ACO1	All Targets	RNA	Endogenous	01	1	293	23	21.75636231	1	1	48
DDTL	DDTL	All Targets	RNA	Endogenous	01	1	247	17	16.70243056	1	1	100037417
OR6V1	OR6V1	All Targets	RNA	Endogenous	01	1	281	19	16.64055421	1	1	346517
LRRC61	LRRC61	All Targets	RNA	Endogenous	01	1	403	28	25.45310085	1	1	65999
ASCL1	ASCL1	All Targets	RNA	Endogenous	01	1	233	18	17.06475357	1	1	429
HRH3	HRH3	All Targets	RNA	Endogenous	01	1	276	25.5	24.29890708	1	1	11255
SLC38A10	SLC38A10	All Targets	RNA	Endogenous	01	1	351	24	22.70343258	1	1	124565
FGB	FGB	All Targets	RNA	Endogenous	01	1	194	15.5	15.29167738	1	1	2244
IFI44L	IFI44L	All Targets	RNA	Endogenous	01	1	308	22	20.7398548	1	1	10964
NLRP11	NLRP11	All Targets	RNA	Endogenous	01	1	273	19.5	16.65183242	1	1	204801
DBR1	DBR1	All Targets	RNA	Endogenous	01	1	230	19.5	16.69029094	1	1	51163
RRN3	RRN3	All Targets	RNA	Endogenous	01	1	236	27	25.19126326	1	1	54700
RNPEPL1	RNPEPL1	All Targets	RNA	Endogenous	01	1	280	21	20.333231	1	1	57140
SAMSN1	SAMSN1	All Targets	RNA	Endogenous	01	1	322	21	18.85628969	1	1	64092
SENP3	SENP3	All Targets	RNA	Endogenous	01	1	376	35	32.74293081	1	1	26168
CD40LG	CD40LG	All Targets	RNA	Endogenous	01	1	384	23.5	21.61230211	1	1	959
DENND1A	DENND1A	All Targets	RNA	Endogenous	01	1	405	34	31.09517309	1	1	57706
TUBB3	TUBB3	All Targets	RNA	Endogenous	01	1	208	24	25.72489558	1	1	10381
P3H1	P3H1	All Targets	RNA	Endogenous	01	1	282	22.5	20.26632677	1	1	64175
SP5	SP5	All Targets	RNA	Endogenous	01	1	306	23	21.02624529	1	1	389058
HNRNPA0	HNRNPA0	All Targets	RNA	Endogenous	01	1	369	42	38.91945632	1	1	10949
MRPL55	MRPL55	All Targets	RNA	Endogenous	01	1	254	21	19.44776019	1	1	128308
ADD2	ADD2	All Targets	RNA	Endogenous	01	1	450	37	35.61572827	1	1	119
ALDOC	ALDOC	All Targets	RNA	Endogenous	01	3	1346	131.5	123.3674332	1	1	230
MAP3K19	MAP3K19	All Targets	RNA	Endogenous	01	1	245	18	16.45185061	1	1	80122
QRICH1	QRICH1	All Targets	RNA	Endogenous	01	1	347	36	32.87706974	1	1	54870
OLFML1	OLFML1	All Targets	RNA	Endogenous	01	1	343	23.5	19.89514996	1	1	283298
MRPL15	MRPL15	All Targets	RNA	Endogenous	01	1	318	30.5	30.08159885	1	1	29088
TEX47	TEX47	All Targets	RNA	Endogenous	01	1	283	17	16.70123264	1	1	219557
SSNA1	SSNA1	All Targets	RNA	Endogenous	01	1	255	29	24.82296836	1	1	8636
MYCBPAP	MYCBPAP	All Targets	RNA	Endogenous	01	1	229	18	16.29733408	1	1	84073
ARMC1	ARMC1	All Targets	RNA	Endogenous	01	1	307	28	25.46080123	1	1	55156
RPS2	RPS2	All Targets	RNA	Endogenous	01	4	437	60.5	66.50482815	1	1	6187
ITM2B	ITM2B	All Targets	RNA	Endogenous	01	4	3737	163	159.9071006	1	1	9445
BRINP2	BRINP2	All Targets	RNA	Endogenous	01	1	281	23.5	22.90331451	1	1	57795
TRIM49D2	"TRIM49D1,TRIM48,TRIM49D2"	All Targets	RNA	Endogenous	01	1	149	15.5	13.66704579	1	1	729384
HDLBP	HDLBP	All Targets	RNA	Endogenous	01	1	431	54.5	47.71420965	1	1	3069
GSTM4	GSTM4	All Targets	RNA	Endogenous	01	1	260	25.5	23.53362086	1	1	2948
LIN9	LIN9	All Targets	RNA	Endogenous	01	1	255	17	17.65509411	1	1	286826
SYTL5	SYTL5	All Targets	RNA	Endogenous	01	1	270	22	20.37332126	1	1	94122
RNF216	RNF216	All Targets	RNA	Endogenous	01	1	370	31	28.50642536	1	1	54476
CGN	CGN	All Targets	RNA	Endogenous	01	1	309	22.5	21.22085245	1	1	57530
ODF3	ODF3	All Targets	RNA	Endogenous	01	1	226	19	17.66118954	1	1	113746
FOLR1	FOLR1	All Targets	RNA	Endogenous	01	1	129	11	10.83519541	1	1	2348
TMEM236	TMEM236	All Targets	RNA	Endogenous	01	1	268	16	15.16036622	1	1	653567
RASGRP4	RASGRP4	All Targets	RNA	Endogenous	01	1	118	11	10.69647407	1	1	115727
MYLK4	MYLK4	All Targets	RNA	Endogenous	01	1	284	26	24.70312339	1	1	340156
SNX18	SNX18	All Targets	RNA	Endogenous	01	1	136	14	14.24100678	1	1	112574
UPF3A	UPF3A	All Targets	RNA	Endogenous	01	1	360	37	34.41404126	1	1	65110
GPRASP2	"GPRASP2,ARMCX5-GPRASP2"	All Targets	RNA	Endogenous	01	1	372	37	34.94545676	1	1	114928
IKBIP	IKBIP	All Targets	RNA	Endogenous	01	1	367	24.5	22.5178524	1	1	121457
PIK3R1	PIK3R1	All Targets	RNA	Endogenous	01	1	657	49.5	44.49736371	1	1	5295
RNF20	RNF20	All Targets	RNA	Endogenous	01	1	185	18	17.98036907	1	1	56254
FCMR	FCMR	All Targets	RNA	Endogenous	01	1	133	12	10.98292142	1	1	9214
CXCL12	CXCL12	All Targets	RNA	Endogenous	01	1	292	22	21.25169648	1	1	6387
TNNT1	TNNT1	All Targets	RNA	Endogenous	01	1	258	22	20.73178052	1	1	7138
PPIL6	PPIL6	All Targets	RNA	Endogenous	01	1	218	15	14.20707217	1	1	285755
F2RL2	F2RL2	All Targets	RNA	Endogenous	01	1	324	21	18.03562691	1	1	2151
ENO3	ENO3	All Targets	RNA	Endogenous	01	1	419	24.5	21.11295481	1	1	2027
CHRNA9	CHRNA9	All Targets	RNA	Endogenous	01	1	302	18	16.22824525	1	1	55584
GK2	GK2	All Targets	RNA	Endogenous	01	1	307	20	18.04280535	1	1	2712
LSM6	LSM6	All Targets	RNA	Endogenous	01	1	360	27	26.4639278	1	1	11157
FAM186A	FAM186A	All Targets	RNA	Endogenous	01	1	294	20	17.9362389	1	1	121006
TMEM273	TMEM273	All Targets	RNA	Endogenous	01	1	320	20	18.16154058	1	1	170371
MAK16	MAK16	All Targets	RNA	Endogenous	01	1	214	19.5	17.97441001	1	1	84549
UGT2B11	"UGT2B28,UGT2B11"	All Targets	RNA	Endogenous	01	1	256	19.5	17.98752975	1	1	10720
NTRK3	NTRK3	All Targets	RNA	Endogenous	01	1	377	47.5	43.98664733	1	1	4916
SERPINB1	SERPINB1	All Targets	RNA	Endogenous	01	1	224	17	16.98900694	1	1	1992
CATSPER2	"PPIP5K1P1-CATSPER2,CATSPER2"	All Targets	RNA	Endogenous	01	1	137	16	15.1447444	1	1	117155
CYLC1	CYLC1	All Targets	RNA	Endogenous	01	1	238	16	13.67236569	1	1	1538
EAF1	EAF1	All Targets	RNA	Endogenous	01	1	309	28.5	26.40393968	1	1	85403
EMID1	EMID1	All Targets	RNA	Endogenous	01	1	248	19	16.43903663	1	1	129080
MRPS15	MRPS15	All Targets	RNA	Endogenous	01	1	358	34	32.80770231	1	1	64960
TNIP2	TNIP2	All Targets	RNA	Endogenous	01	1	286	20	19.65125507	1	1	79155
VIT	VIT	All Targets	RNA	Endogenous	01	1	244	18	16.58685465	1	1	5212
HSPB7	HSPB7	All Targets	RNA	Endogenous	01	1	271	19	16.77766692	1	1	27129
TMEM192	TMEM192	All Targets	RNA	Endogenous	01	1	238	19	18.61525055	1	1	201931
MRPL35	MRPL35	All Targets	RNA	Endogenous	01	1	322	32.5	31.30141596	1	1	51318
DSEL	DSEL	All Targets	RNA	Endogenous	01	1	252	20	17.88860498	1	1	92126
FITM1	FITM1	All Targets	RNA	Endogenous	01	1	394	23	21.45635137	1	1	161247
CLDN18	CLDN18	All Targets	RNA	Endogenous	01	1	312	22	18.32880872	1	1	51208
AKIP1	AKIP1	All Targets	RNA	Endogenous	01	1	307	25	24.52787165	1	1	56672
KRTAP6-2	KRTAP6-2	All Targets	RNA	Endogenous	01	1	275	20	18.62733238	1	1	337967
SYT2	SYT2	All Targets	RNA	Endogenous	01	1	337	23	22.46653091	1	1	127833
ABI3BP	ABI3BP	All Targets	RNA	Endogenous	01	1	256	19	15.80466938	1	1	25890
OR6K3	OR6K3	All Targets	RNA	Endogenous	01	1	274	19	17.43942295	1	1	391114
DKKL1	DKKL1	All Targets	RNA	Endogenous	01	1	306	21	20.34339417	1	1	27120
CNPY4	CNPY4	All Targets	RNA	Endogenous	01	1	241	19	18.43627781	1	1	245812
PLSCR4	PLSCR4	All Targets	RNA	Endogenous	01	1	269	18	16.43582331	1	1	57088
TSEN2	TSEN2	All Targets	RNA	Endogenous	01	1	330	25	23.79104524	1	1	80746
H2BC7	H2BC7	All Targets	RNA	Endogenous	01	1	148	14	14.03134085	1	1	8343
CARD11	CARD11	All Targets	RNA	Endogenous	01	1	346	28	25.07301011	1	1	84433
CDC25C	CDC25C	All Targets	RNA	Endogenous	01	1	173	15	13.68142066	1	1	995
TSNARE1	TSNARE1	All Targets	RNA	Endogenous	01	1	279	23.5	22.09311506	1	1	203062
TSEN34	TSEN34	All Targets	RNA	Endogenous	01	1	261	22	20.00373073	1	1	79042
TARS1	TARS1	All Targets	RNA	Endogenous	01	1	224	22	20.49041357	1	1	6897
GALNT2	GALNT2	All Targets	RNA	Endogenous	01	1	419	42.5	39.66649807	1	1	2590
PEF1	PEF1	All Targets	RNA	Endogenous	01	1	342	35	32.10141169	1	1	553115
TST	TST	All Targets	RNA	Endogenous	01	1	249	19.5	16.91458323	1	1	7263
UTF1	UTF1	All Targets	RNA	Endogenous	01	1	156	23	23.22913554	1	1	8433
FKBP11	FKBP11	All Targets	RNA	Endogenous	01	1	307	30	26.40678878	1	1	51303
EFR3A	EFR3A	All Targets	RNA	Endogenous	01	1	621	54	55.80239468	1	1	23167
LOXL3	LOXL3	All Targets	RNA	Endogenous	01	1	203	16	14.26782629	1	1	84695
FASTKD5	FASTKD5	All Targets	RNA	Endogenous	01	1	316	20	19.27516566	1	1	60493
TPR	TPR	All Targets	RNA	Endogenous	01	1	209	21	19.4534153	1	1	7175
MFSD14B	MFSD14B	All Targets	RNA	Endogenous	01	1	318	26	25.33086554	1	1	84641
TOMM40	TOMM40	All Targets	RNA	Endogenous	01	1	305	31.5	29.86989237	1	1	10452
ZNF728	ZNF728	All Targets	RNA	Endogenous	01	1	406	22.5	22.13738979	1	1	388523
SNX19	SNX19	All Targets	RNA	Endogenous	01	1	216	25.5	25.92098118	1	1	399979
AGRN	AGRN	All Targets	RNA	Endogenous	01	1	133	16.5	16.96717817	1	1	375790
OR2T34	"OR2T34,OR2T3"	All Targets	RNA	Endogenous	01	1	149	14.5	13.83564042	1	1	127068
OR14C36	OR14C36	All Targets	RNA	Endogenous	01	1	275	19.5	18.4687936	1	1	127066
TMC8	TMC8	All Targets	RNA	Endogenous	01	1	266	18.5	16.92169229	1	1	147138
TMEM59	TMEM59	All Targets	RNA	Endogenous	01	2	429	52	51.94220472	1	1	9528
IL20RA	IL20RA	All Targets	RNA	Endogenous	01	1	247	16.5	14.77778534	1	1	53832
MAP3K15	MAP3K15	All Targets	RNA	Endogenous	01	1	258	21	17.99035338	1	1	389840
MADCAM1	MADCAM1	All Targets	RNA	Endogenous	01	1	257	18	15.8129818	1	1	8174
CFAP77	CFAP77	All Targets	RNA	Endogenous	01	1	338	21.5	19.084654	1	1	389799
TMBIM6	TMBIM6	All Targets	RNA	Endogenous	01	4	574	68	74.32064293	1	1	7009
SREBF1	SREBF1	All Targets	RNA	Endogenous	01	1	249	20.5	20.9895599	1	1	6720
AMN	AMN	All Targets	RNA	Endogenous	01	1	250	16	14.9742223	1	1	81693
TFEC	TFEC	All Targets	RNA	Endogenous	01	1	226	17	15.88501399	1	1	22797
RUVBL2	RUVBL2	All Targets	RNA	Endogenous	01	1	304	37	33.29571955	1	1	10856
OR2H2	OR2H2	All Targets	RNA	Endogenous	01	1	390	26.5	23.24059553	1	1	7932
CCDC25	CCDC25	All Targets	RNA	Endogenous	01	1	370	28	27.17898309	1	1	55246
FAM114A2	FAM114A2	All Targets	RNA	Endogenous	01	1	195	17.5	16.44282349	1	1	10827
AIRE	AIRE	All Targets	RNA	Endogenous	01	1	312	23	20.45077883	1	1	326
